,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
217,4,2.4849066497880004,4,2,7.1372784372603855,1,2,2,2,1,4,2,3.091042453358316,3,1,2,2,2,1,2,1
218,4,2.70805020110221,1,3,7.358193752733032,2,5,4,3,1,4,3,3.5263605246161616,1,2,1,2,1,1,2,1
219,4,3.58351893845611,3,2,8.946114375560743,3,4,2,2,1,4,3,3.6888794541139363,3,2,2,3,2,2,2,1
220,4,1.791759469228055,2,5,6.492239835020471,3,4,2,4,1,4,1,3.1354942159291497,3,1,1,2,2,1,2,1
221,4,3.1780538303479458,2,2,7.949797216161852,3,5,3,3,1,4,2,3.970291913552122,3,2,1,3,2,1,2,1
222,4,3.1780538303479458,2,1,7.8898337513942955,1,5,4,3,1,4,3,3.5553480614894135,3,2,1,4,2,2,2,1
223,4,2.4849066497880004,1,8,8.145259566516865,3,3,4,2,1,3,1,3.5553480614894135,3,2,1,2,1,1,2,1
224,4,2.70805020110221,2,3,8.1797604936999,1,5,4,2,1,2,3,3.9889840465642745,1,1,1,4,2,2,2,1
225,2,3.044522437723423,4,9,8.20303024171486,1,4,2,3,1,3,2,3.295836866004329,3,2,2,3,2,1,2,1
226,1,3.1780538303479458,2,3,8.205218426395412,1,3,2,2,1,4,3,3.332204510175204,3,2,1,3,2,1,2,1
227,3,2.1972245773362196,2,3,7.026426808699636,2,5,2,1,1,4,1,3.8918202981106265,3,2,1,3,2,1,2,1
228,3,1.791759469228055,3,3,6.52649485957079,1,2,2,2,1,1,2,3.367295829986474,1,2,1,3,2,1,2,1
229,3,2.4849066497880004,2,2,7.719129840906732,1,3,1,2,1,2,3,3.828641396489095,3,2,1,2,2,1,2,1
230,4,2.4849066497880004,2,1,8.449984441722787,5,2,1,2,1,4,3,2.995732273553991,3,1,1,3,2,1,2,1
231,2,3.044522437723423,3,0,7.763446388727362,1,3,1,1,1,4,2,3.8501476017100584,3,2,2,3,2,1,2,1
232,1,3.044522437723423,2,3,8.118802996980035,4,2,4,2,1,2,3,3.367295829986474,1,2,1,3,2,1,2,1
233,4,1.791759469228055,2,0,6.51025834052315,1,1,1,2,1,4,1,3.9889840465642745,3,2,1,1,2,2,2,1
234,4,2.1972245773362196,2,3,7.89989532313973,1,3,1,3,1,2,1,3.4657359027997265,3,2,1,3,1,1,2,1
235,4,2.1972245773362196,2,0,7.826842098158293,3,5,2,3,1,4,4,3.9318256327243257,3,3,1,2,2,1,2,1
236,4,2.70805020110221,3,3,7.298445101508147,1,3,4,4,1,3,1,3.4965075614664802,1,2,2,3,2,1,2,1
237,4,2.4849066497880004,4,6,8.178919332848396,5,2,2,3,1,1,2,3.6109179126442243,3,2,2,2,1,1,2,1
238,4,1.791759469228055,4,3,7.5485559791698735,5,3,1,3,1,2,1,3.5263605246161616,3,2,2,2,1,1,2,1
239,2,1.791759469228055,3,9,7.278628942320682,2,5,1,1,1,2,3,3.4339872044851463,1,2,2,3,1,1,2,1
240,4,2.70805020110221,3,2,6.866933284461882,4,4,3,2,1,2,2,3.4011973816621555,3,2,2,3,2,1,2,1
241,4,3.58351893845611,2,1,9.003685138166775,1,3,1,2,1,2,2,3.4011973816621555,1,2,1,3,2,1,2,1
242,4,2.1972245773362196,2,2,7.741099090035366,2,2,2,2,1,4,2,3.091042453358316,3,1,1,3,2,1,2,1
243,4,1.791759469228055,3,9,7.463363045520021,2,3,1,3,1,2,1,3.5263605246161616,3,2,2,2,2,1,2,1
244,2,2.4849066497880004,2,2,6.890609120147166,4,2,1,2,1,4,1,2.9444389791664403,3,1,1,2,2,1,2,1
245,4,2.8903717578961645,3,3,7.749322464660356,1,1,2,4,1,3,1,3.5263605246161616,3,2,2,3,2,1,2,1
246,1,2.4849066497880004,1,8,5.82600010738045,1,5,4,4,1,1,3,3.8066624897703196,1,2,1,2,2,1,2,1
247,3,3.1780538303479458,2,3,8.54714026778419,1,4,4,3,1,2,3,3.2188758248682006,1,2,1,3,2,1,2,1
248,3,3.1780538303479458,2,2,8.229244416735913,1,2,2,2,1,4,3,3.258096538021482,3,2,1,3,2,1,2,1
249,4,2.1972245773362196,4,3,8.03073492409854,5,3,1,3,1,2,1,3.4965075614664802,3,2,2,3,1,1,2,1
250,4,3.1780538303479458,2,0,7.292337176173877,2,5,4,4,1,4,1,3.713572066704308,3,1,1,2,2,1,2,1
251,1,1.791759469228055,2,2,7.2254814727822945,1,3,1,3,1,2,1,3.58351893845611,1,2,1,2,2,2,2,1
252,1,3.044522437723423,2,3,7.8655717576847906,1,2,4,2,1,4,2,3.332204510175204,3,1,1,4,2,2,2,1
253,4,3.9889840465642745,0,1,9.152287440527566,5,3,2,3,1,2,2,3.6635616461296463,3,2,1,2,1,1,2,1
254,4,2.4849066497880004,4,3,6.835184586147301,5,5,4,3,1,4,1,4.174387269895637,3,2,4,3,2,1,2,1
255,4,3.871201010907891,4,1,7.919719760924575,5,5,4,3,1,3,3,3.6375861597263857,3,2,2,3,1,2,2,1
256,4,1.791759469228055,4,0,5.521460917862246,4,3,2,2,1,2,1,3.713572066704308,1,2,2,2,2,1,2,1
257,2,3.1780538303479458,2,0,7.0909098220799835,1,2,4,3,1,1,2,3.258096538021482,3,2,1,3,2,1,2,1
258,1,1.791759469228055,2,0,6.495265555937008,1,2,3,3,1,4,1,3.713572066704308,3,2,1,2,1,2,2,1
259,4,2.70805020110221,2,1,7.170119543449628,5,5,4,3,1,4,4,3.8066624897703196,1,3,1,3,1,1,2,1
260,4,3.1780538303479458,1,9,7.351799869057777,1,4,4,3,1,4,3,3.6888794541139363,1,2,1,3,2,2,2,1
261,4,2.70805020110221,4,3,7.215239978730097,1,3,4,3,1,2,2,3.4339872044851463,3,2,2,3,2,1,2,1
262,4,1.791759469228055,0,0,7.093404625868766,2,3,4,3,1,1,4,3.5553480614894135,1,1,1,3,2,1,1,1
263,4,2.302585092994046,2,0,7.3758821482150125,3,3,3,3,1,2,4,3.6888794541139363,3,1,1,2,1,1,1,1
264,4,2.4849066497880004,2,3,7.636752112435779,2,3,4,2,2,2,1,3.332204510175204,3,2,1,3,2,1,2,1
265,4,2.3978952727983707,2,9,7.669495251007694,4,5,1,1,1,2,1,3.332204510175204,3,2,1,3,2,2,2,1
266,1,2.302585092994046,4,2,7.664815785285735,5,2,2,2,2,3,1,3.295836866004329,3,1,2,3,2,1,1,1
267,4,2.302585092994046,2,0,7.343426229147367,1,3,3,3,1,2,1,3.4339872044851463,3,2,1,2,1,1,1,1
268,4,3.1780538303479458,4,0,7.160069207596127,4,5,4,2,1,4,1,3.6109179126442243,3,2,2,3,2,2,2,1
269,4,2.302585092994046,2,0,7.257002707092073,2,3,3,3,1,2,1,3.5553480614894135,3,1,1,2,2,1,1,1
270,3,1.791759469228055,4,0,7.202661196523238,1,5,1,3,1,4,1,3.828641396489095,3,2,2,3,1,1,1,1
271,4,2.8903717578961645,2,0,7.8868329989550565,5,4,4,3,1,3,2,3.4657359027997265,3,2,1,3,2,1,1,1
272,4,2.8903717578961645,4,3,8.711113884053544,1,5,3,3,1,4,3,3.4965075614664802,3,2,2,3,2,2,2,1
273,4,3.1780538303479458,4,6,7.563719668414366,5,3,3,2,1,2,3,3.4965075614664802,3,2,2,3,2,2,2,1
274,4,2.8903717578961645,4,3,7.784889295655098,1,3,2,2,1,2,3,3.258096538021482,3,2,2,3,2,1,2,1
275,4,1.791759469228055,4,3,7.348587530927593,1,4,1,2,1,2,3,3.1780538303479458,3,1,2,3,2,2,2,1
276,4,3.091042453358316,2,0,7.1569563646156364,5,4,4,2,1,4,2,3.2188758248682006,3,1,1,3,2,1,2,1
277,4,3.1780538303479458,3,0,6.57507584059962,5,5,4,4,1,4,3,3.9889840465642745,3,2,2,3,2,2,2,1
278,1,3.1780538303479458,2,2,7.465655310134056,1,2,4,3,2,1,2,3.1780538303479458,3,2,1,2,2,1,1,1
279,1,2.1972245773362196,4,5,7.160845906664299,2,5,3,3,3,4,1,3.871201010907891,3,2,2,3,1,1,1,1
280,1,2.302585092994046,4,0,6.945051063725834,1,4,4,3,2,3,2,3.8918202981106265,3,2,2,3,2,2,2,1
281,4,2.302585092994046,2,1,7.954372272531867,2,3,1,3,2,2,1,3.4657359027997265,3,2,1,3,1,1,2,1
282,4,2.4849066497880004,2,1,7.253470382684528,4,4,3,3,1,2,2,4.007333185232471,3,2,1,3,2,1,1,1
283,4,3.4011973816621555,4,3,8.031710375322042,5,5,3,3,1,2,3,3.6888794541139363,3,2,2,3,1,2,2,1
284,1,3.1780538303479458,1,1,8.197538739721184,1,3,1,2,3,4,3,3.091042453358316,1,1,1,3,2,1,1,1
285,4,2.8903717578961645,4,1,8.079927770758275,5,1,2,3,1,4,4,3.6375861597263857,3,2,1,4,2,2,2,1
286,4,2.1972245773362196,2,0,8.182279739259018,2,3,1,3,3,2,1,3.258096538021482,3,1,1,3,1,1,1,1
287,4,2.4849066497880004,4,0,6.525029657843462,2,4,4,2,1,3,3,3.9318256327243257,3,2,2,3,2,2,2,1
288,4,2.302585092994046,2,3,7.562161631225652,1,3,1,3,1,4,2,3.6375861597263857,3,2,1,3,2,2,1,1
289,4,2.302585092994046,2,6,6.588926477533519,3,5,4,3,1,4,4,3.828641396489095,3,3,1,3,2,2,2,1
290,3,2.302585092994046,4,0,6.660575149839686,1,5,4,3,1,4,4,4.143134726391533,3,3,2,3,2,2,2,1
291,1,2.4849066497880004,4,0,7.659642954564682,1,3,4,3,1,2,2,3.4011973816621555,3,2,2,3,2,1,2,1
292,4,2.4849066497880004,4,6,6.55250788703459,1,3,4,3,1,2,3,3.4657359027997265,3,2,2,3,2,1,2,1
293,4,2.302585092994046,4,2,7.634820677745543,5,3,2,4,1,1,3,3.258096538021482,3,2,2,3,2,1,1,1
294,4,3.1780538303479458,2,0,7.329749689041512,4,4,4,2,1,3,3,3.5263605246161616,3,2,1,3,1,2,2,1
295,4,1.791759469228055,2,3,7.204892510204673,2,5,2,3,1,4,4,3.7376696182833684,1,3,1,3,1,2,2,1
296,1,3.1780538303479458,2,1,7.980707820869669,1,3,3,3,3,4,4,4.143134726391533,1,2,1,3,1,2,2,1
297,4,2.302585092994046,4,0,7.115582126184454,1,5,3,3,1,4,1,3.4657359027997265,3,2,2,2,1,1,1,1
298,3,2.8903717578961645,2,0,7.581209826196346,1,5,3,2,1,2,3,3.1354942159291497,3,2,1,4,2,1,2,1
299,4,2.70805020110221,4,0,8.52615293278771,5,5,1,2,1,4,3,4.07753744390572,3,2,1,3,2,2,2,1
300,4,2.4849066497880004,4,0,7.134890851565884,1,5,4,3,1,4,1,4.110873864173311,3,2,2,2,2,1,2,1
301,1,2.4849066497880004,2,2,7.527255919373784,1,2,4,2,1,1,3,3.091042453358316,3,1,1,3,2,1,2,1
302,4,1.791759469228055,4,2,7.107425474110705,5,3,1,4,1,2,2,3.295836866004329,3,2,2,3,2,1,2,1
303,4,2.1972245773362196,2,2,7.23561914106675,1,3,4,2,1,2,1,3.258096538021482,3,1,1,3,2,1,2,1
304,4,2.4849066497880004,0,2,7.922623574217286,1,5,2,3,1,4,2,3.5263605246161616,3,2,2,3,2,1,2,1
305,3,3.1780538303479458,2,3,7.1372784372603855,3,3,3,2,1,3,3,4.04305126783455,3,2,1,2,2,1,2,1
306,2,2.4849066497880004,0,8,7.251344983372214,1,3,2,3,1,2,1,3.4339872044851463,3,2,1,2,2,2,2,1
307,1,2.70805020110221,2,0,7.246368080102461,1,3,2,2,1,4,3,3.332204510175204,3,1,1,3,2,1,2,1
308,1,3.1780538303479458,2,2,8.013343181386672,1,3,2,1,1,2,1,3.1780538303479458,3,1,1,2,2,1,2,1
309,4,3.1780538303479458,4,3,7.8547691834991324,4,5,2,3,1,2,3,3.5263605246161616,3,2,1,3,2,1,2,1
310,2,3.1780538303479458,4,1,8.956479847999912,4,5,2,2,1,4,4,3.367295829986474,3,1,1,3,2,1,2,1
311,1,1.791759469228055,2,4,5.8377304471659395,1,2,4,2,1,1,1,3.295836866004329,3,2,1,3,2,1,2,1
312,4,3.044522437723423,3,2,7.372118028337787,2,4,4,3,1,3,1,3.5263605246161616,3,2,2,4,2,1,2,1
313,2,3.295836866004329,3,1,8.693664334532016,1,5,1,3,1,2,3,3.4011973816621555,3,2,2,4,2,2,2,1
314,2,2.70805020110221,2,5,7.322510433997394,2,3,4,3,3,2,1,3.091042453358316,3,2,1,3,2,1,2,1
315,4,3.4011973816621555,4,3,8.816111895794005,5,4,2,3,1,3,2,3.58351893845611,3,2,2,3,2,1,2,1
316,1,3.044522437723423,2,2,8.188411308079031,1,4,1,2,1,4,3,3.258096538021482,3,1,1,2,2,1,2,1
317,4,4.0943445622221,4,0,9.529230371552156,5,5,2,3,1,4,4,4.143134726391533,1,3,1,4,2,2,2,1
318,2,2.1972245773362196,2,0,5.62040086571715,1,3,4,4,1,4,1,3.091042453358316,3,1,1,2,2,1,2,1
319,4,3.7376696182833684,4,2,8.304247465078474,3,3,4,3,1,4,1,3.58351893845611,3,2,2,3,2,2,2,1
320,2,2.1972245773362196,2,3,6.126869184114185,1,3,4,3,1,3,1,3.1780538303479458,3,2,1,3,2,1,2,1
321,4,3.1780538303479458,2,0,8.9082888855571,1,3,1,3,1,4,2,3.7612001156935624,3,2,1,2,1,1,2,1
322,1,3.1780538303479458,2,1,7.941651252930556,5,5,2,2,1,4,1,3.258096538021482,3,1,1,3,2,1,2,1
323,4,2.70805020110221,2,1,8.015987811027237,1,4,2,3,1,2,3,3.4965075614664802,3,2,1,3,2,1,2,1
324,3,2.4849066497880004,4,0,7.299797366758161,3,1,2,3,1,4,4,4.189654742026425,1,3,3,1,2,1,2,1
325,3,1.791759469228055,4,6,6.953684210870537,1,3,2,2,1,4,2,3.912023005428146,3,2,1,2,2,1,2,1
326,4,3.1780538303479458,2,2,8.614501373883236,2,3,4,3,1,1,3,3.2188758248682006,2,2,1,3,2,1,2,1
327,2,2.1972245773362196,2,3,7.095064377287131,1,5,4,2,1,4,1,3.2188758248682006,3,2,1,3,2,1,2,1
328,2,3.1780538303479458,3,3,8.764521909518802,1,2,1,3,1,2,3,3.4965075614664802,3,2,1,3,2,1,2,1
329,4,2.4849066497880004,2,3,6.561030665896573,1,3,4,3,1,2,1,3.4011973816621555,1,2,2,3,2,1,2,1
330,2,2.4849066497880004,2,0,8.712430973476739,1,4,2,3,1,2,3,3.4657359027997265,3,2,1,3,2,1,2,1
331,1,1.791759469228055,2,1,7.20934025660291,3,1,1,2,1,2,2,3.1354942159291497,3,1,1,1,2,2,2,1
332,4,3.1780538303479458,2,3,8.064950891749143,1,2,4,2,1,4,2,3.258096538021482,3,2,1,3,2,2,2,1
333,4,2.8903717578961645,2,3,8.432506383249043,1,2,3,3,1,2,3,3.4657359027997265,3,2,1,3,2,2,2,1
334,2,3.871201010907891,2,10,8.59062950948942,5,1,3,3,1,4,4,3.6888794541139363,1,3,1,1,2,2,2,1
335,4,2.70805020110221,2,1,8.446126742982377,1,3,3,3,1,2,3,3.4011973816621555,3,2,1,3,2,2,2,1
336,2,2.1972245773362196,2,9,7.237778191923443,1,3,2,4,1,1,1,3.295836866004329,1,2,1,3,2,2,2,1
337,4,3.7376696182833684,2,3,8.8771028978649,5,4,2,4,1,4,2,3.367295829986474,3,1,1,3,2,2,2,1
338,4,2.5649493574615367,2,3,7.25063551189868,2,1,2,2,1,4,1,4.1588830833596715,3,2,1,3,2,1,2,1
339,4,2.4849066497880004,4,3,6.883462586413092,5,5,4,3,1,4,3,3.5553480614894135,3,2,2,3,2,1,2,1
340,4,3.1780538303479458,3,9,7.772752716468742,3,3,4,3,1,2,3,3.784189633918261,3,2,2,3,1,2,2,1
341,4,2.4849066497880004,4,3,6.257667587882639,3,5,4,3,1,4,2,3.7376696182833684,3,2,2,3,1,2,2,1
342,4,3.332204510175204,4,3,7.916807490937603,1,5,4,3,1,2,3,3.367295829986474,3,2,2,3,2,1,2,1
343,4,2.3978952727983707,4,3,7.050989447068045,2,1,4,2,1,4,1,4.04305126783455,3,2,3,2,2,1,2,1
344,4,2.8903717578961645,4,3,7.063903961472068,5,3,4,3,1,3,2,3.367295829986474,3,2,2,3,2,2,2,1
345,1,2.70805020110221,4,2,7.298445101508147,1,5,4,3,1,4,3,3.784189633918261,3,2,2,3,1,2,2,1
346,4,2.4849066497880004,2,3,6.654152520183219,1,3,4,4,1,2,1,3.332204510175204,3,2,1,3,2,1,2,1
347,2,2.3978952727983707,4,0,7.186901020411631,4,3,4,2,1,4,3,3.6888794541139363,3,2,2,3,2,1,2,1
348,2,2.772588722239781,4,0,7.069023426578259,1,1,2,3,1,3,3,4.219507705176107,3,3,3,1,2,2,2,1
349,4,2.70805020110221,4,3,7.511524648390866,1,5,4,3,1,4,3,3.828641396489095,3,2,2,3,2,2,2,1
350,4,2.4849066497880004,4,3,6.57507584059962,1,5,4,3,1,4,1,3.9512437185814275,3,2,3,3,2,1,2,1
351,2,3.6635616461296463,3,6,9.372459221452617,2,4,2,3,1,3,4,3.4657359027997265,3,1,1,3,2,2,2,1
352,1,2.4849066497880004,2,6,7.090076835776092,5,3,4,2,1,4,2,3.1354942159291497,1,1,1,3,2,2,2,1
353,2,2.1972245773362196,2,0,8.069342366811636,5,3,1,2,1,2,1,3.4965075614664802,3,2,1,2,2,1,2,1
354,4,3.4011973816621555,4,3,8.41847721847708,1,4,4,2,1,4,3,3.258096538021482,3,1,1,4,2,2,2,1
355,2,2.70805020110221,4,9,7.75190533307861,3,3,2,3,1,4,3,3.295836866004329,1,2,1,3,2,1,2,1
356,2,2.8903717578961645,4,9,7.54274354536855,5,3,4,4,1,4,1,3.332204510175204,1,2,2,3,2,1,2,1
357,4,2.4849066497880004,4,9,7.142036574706803,5,5,4,3,1,4,4,4.04305126783455,3,1,1,2,2,1,2,1
358,4,1.9459101490553132,3,3,6.740519359606223,5,5,3,3,1,4,4,3.58351893845611,3,3,1,3,2,1,2,1
359,4,2.70805020110221,4,6,7.3343293503005365,2,3,4,2,1,3,3,3.4339872044851463,3,2,1,3,2,1,2,1
360,4,1.791759469228055,3,3,6.840546529288687,1,3,3,2,1,2,1,3.1780538303479458,3,2,1,3,2,1,2,1
361,1,3.295836866004329,4,9,7.80057265467065,1,5,4,3,1,4,3,3.7612001156935624,2,2,4,4,1,2,2,1
362,2,2.8903717578961645,4,9,8.185907481482324,1,1,3,4,1,3,3,3.6888794541139363,3,2,3,1,1,2,2,1
363,4,3.044522437723423,4,2,7.7354333524996886,1,2,4,2,1,4,2,3.1354942159291497,3,2,1,3,2,2,2,1
364,4,3.295836866004329,3,9,8.540323608805092,1,4,3,3,1,4,3,3.258096538021482,3,2,2,3,2,1,2,1
365,4,2.70805020110221,2,3,7.234177179749849,5,3,4,4,1,2,1,3.6888794541139363,3,1,1,3,2,2,2,1
366,4,2.4849066497880004,2,2,7.3613754289773485,1,3,4,3,1,2,1,3.912023005428146,3,2,1,3,2,1,2,1
367,4,1.791759469228055,4,3,6.551080335043404,5,5,4,3,1,4,4,3.58351893845611,3,3,2,3,2,1,2,1
368,4,2.4849066497880004,2,3,6.786716950605081,5,3,4,2,1,2,3,3.044522437723423,3,2,1,3,2,1,2,1
369,4,3.58351893845611,2,1,8.452334619067742,1,3,2,3,1,2,4,3.4657359027997265,3,3,1,4,2,2,2,1
370,2,2.1972245773362196,2,3,6.672032945461067,3,3,4,2,1,3,1,4.189654742026425,3,2,1,2,2,1,2,1
371,1,2.995732273553991,2,2,7.701652362642226,5,4,4,3,1,4,3,3.6635616461296463,3,2,1,3,2,2,2,1
372,2,2.302585092994046,2,0,8.896724917497897,1,1,2,3,1,4,4,4.248495242049359,1,3,1,4,2,2,2,1
373,2,3.1780538303479458,4,6,8.655737000864297,1,2,2,2,1,4,4,3.1780538303479458,3,3,2,3,2,2,2,1
374,1,2.6390573296152584,2,0,8.287276755814599,1,1,1,3,1,4,4,3.091042453358316,3,3,1,3,2,1,2,1
375,2,4.0943445622221,3,3,8.911664758049536,5,3,1,3,1,1,1,3.295836866004329,3,2,1,2,2,1,2,1
376,2,2.8903717578961645,2,9,7.57095858316901,4,3,4,3,1,2,2,3.5553480614894135,3,2,1,2,2,2,2,1
377,2,3.1780538303479458,3,2,7.75491027202143,5,2,4,3,1,2,2,3.367295829986474,1,2,1,2,2,1,2,1
378,4,2.4849066497880004,2,1,7.801800401908973,5,2,2,4,1,4,3,3.258096538021482,3,1,1,3,2,2,2,1
379,2,2.995732273553991,2,1,8.774622220696997,5,1,1,1,1,4,1,4.0943445622221,3,2,1,4,2,2,2,1
380,2,2.8903717578961645,4,2,8.90571557879409,1,1,4,3,1,4,2,3.6888794541139363,2,2,2,4,2,2,2,1
381,2,2.4849066497880004,2,0,8.918917979908679,5,1,1,2,1,2,1,3.1780538303479458,3,1,1,1,2,1,2,1
382,3,2.4849066497880004,2,2,7.261225091971921,5,5,3,2,1,4,1,4.007333185232471,3,2,1,4,2,2,2,1
383,2,2.4849066497880004,2,1,7.614805364711073,5,3,4,3,1,2,3,3.4011973816621555,3,2,1,3,2,1,2,1
384,4,2.70805020110221,2,0,8.579980179515003,3,5,1,2,1,4,4,3.5553480614894135,3,3,1,3,2,1,2,1
385,2,3.58351893845611,2,3,7.750614732770409,1,4,4,3,1,4,3,3.1780538303479458,3,1,1,3,2,1,2,1
386,4,2.4849066497880004,2,6,7.239214973779806,1,5,4,3,1,4,2,3.8501476017100584,1,2,3,3,1,2,2,1
387,4,2.8903717578961645,2,2,7.592870287844818,1,3,4,3,1,4,4,3.8501476017100584,1,3,2,3,2,1,2,1
388,4,3.1780538303479458,2,3,6.906754778648554,5,5,4,3,1,2,3,3.2188758248682006,3,2,2,3,2,1,2,1
389,4,2.70805020110221,2,2,7.689828668736484,5,4,1,2,1,4,1,3.4965075614664802,1,1,1,2,2,1,2,1
390,3,3.58351893845611,2,3,8.405814603432848,1,5,4,3,1,2,3,3.4339872044851463,3,2,1,3,2,1,2,1
391,4,3.1780538303479458,2,8,6.842683282238422,1,2,4,4,1,3,3,3.295836866004329,3,2,2,2,2,1,2,1
392,4,2.8903717578961645,2,2,8.137980454452139,1,5,4,3,1,4,2,3.8501476017100584,1,2,3,3,1,2,2,1
393,4,3.1780538303479458,2,3,8.040768994367578,5,2,4,3,1,2,3,3.2188758248682006,3,2,2,3,2,1,2,1
394,4,2.4849066497880004,4,6,7.91862865334224,1,5,2,2,1,4,4,4.04305126783455,1,3,3,2,2,1,2,1
395,2,2.8903717578961645,2,5,8.261526448396468,1,1,2,2,1,4,3,4.204692619390966,3,2,1,3,2,2,2,1
396,4,3.295836866004329,2,5,8.554488976159934,5,5,4,3,1,4,2,3.871201010907891,3,2,4,3,1,2,2,1
397,2,2.8903717578961645,2,2,8.006700845440367,1,4,2,2,1,4,1,3.6888794541139363,3,1,1,3,2,1,2,1
398,4,3.1780538303479458,3,9,8.259199362666282,1,3,1,3,1,2,4,3.4657359027997265,3,3,1,3,2,1,2,1
399,4,2.4849066497880004,4,2,8.665785595466064,5,5,2,3,1,4,2,3.8918202981106265,3,1,1,3,2,2,1,1
400,4,2.4849066497880004,4,2,7.3727463664043285,4,4,3,2,1,2,2,3.5553480614894135,3,2,1,3,2,1,2,1
401,4,2.4849066497880004,4,9,7.077498053569231,1,3,3,2,1,2,1,3.295836866004329,3,2,2,3,2,1,2,1
402,4,2.8903717578961645,4,2,8.237479288613633,1,2,3,1,1,2,3,3.5553480614894135,3,2,2,4,2,2,2,1
403,4,2.4849066497880004,2,9,6.98100574072173,1,3,2,4,1,2,1,3.258096538021482,3,2,1,3,2,2,2,1
404,4,2.4849066497880004,2,0,8.168202930236053,5,2,2,3,1,3,2,3.8066624897703196,3,2,1,4,1,2,2,1
405,4,2.8903717578961645,2,3,7.62608275807238,1,2,4,3,1,1,1,3.4965075614664802,3,2,1,3,2,1,2,1
406,4,2.4849066497880004,4,2,8.11102783819368,1,5,2,3,1,4,2,3.7376696182833684,2,2,1,3,2,1,2,1
407,1,2.8903717578961645,0,9,8.04044688130311,1,4,3,3,1,1,2,3.4339872044851463,1,2,1,3,2,2,2,1
408,4,3.1780538303479458,4,3,7.8674885686991285,1,5,4,4,2,3,1,3.828641396489095,3,2,2,3,2,1,2,1
409,1,2.4849066497880004,4,1,7.25063551189868,1,5,4,3,1,3,1,3.9889840465642745,3,2,1,3,2,1,2,1
410,4,3.1780538303479458,2,3,7.1785454837637,2,4,4,4,1,3,2,3.258096538021482,3,2,1,3,2,2,2,1
411,4,1.791759469228055,2,3,7.653494909661253,1,4,2,4,1,2,1,3.367295829986474,3,1,1,3,2,1,2,1
412,4,3.1780538303479458,4,1,8.304494897963567,5,4,3,3,1,4,2,3.7612001156935624,3,2,2,3,2,2,2,1
413,1,2.4849066497880004,2,3,7.426549072397305,3,5,3,4,1,1,1,3.5553480614894135,3,2,1,3,2,1,2,1
414,4,3.1780538303479458,2,0,7.130098510125578,1,2,4,4,1,2,1,3.332204510175204,3,2,1,3,2,1,2,1
415,4,1.791759469228055,2,3,7.374629015218945,1,4,3,3,1,2,2,3.9318256327243257,3,2,1,3,1,1,2,1
416,4,3.1780538303479458,4,5,7.629489916393995,1,3,4,1,1,2,1,3.4965075614664802,3,2,2,3,2,2,2,1
417,4,3.1780538303479458,2,1,8.963672275615016,1,4,3,3,1,3,3,3.6375861597263857,3,2,1,4,2,2,2,1
418,4,1.791759469228055,4,3,7.461640392208575,1,5,2,4,1,2,1,3.4011973816621555,3,1,2,3,2,1,2,1
419,4,2.4849066497880004,4,3,7.122866658599083,5,5,4,2,1,2,1,3.6375861597263857,3,2,2,3,2,2,2,1
420,4,3.1780538303479458,4,1,8.830835365537549,5,3,2,3,1,4,2,3.828641396489095,3,2,2,4,1,2,2,1
421,4,3.1780538303479458,4,2,8.546751993657782,1,5,4,3,1,4,3,3.4965075614664802,3,2,1,3,2,2,2,1
422,1,1.791759469228055,2,0,7.0925737159746784,2,5,3,3,1,2,2,3.7612001156935624,3,2,1,3,2,2,2,1
423,4,1.791759469228055,4,0,7.640123172695364,3,3,1,4,1,2,3,3.1780538303479458,3,2,1,3,2,1,2,1
424,4,1.791759469228055,2,6,7.338238150065589,1,2,1,2,1,2,4,4.02535169073515,3,2,1,3,2,1,2,1
425,2,3.1780538303479458,4,0,8.263074835802596,2,2,4,1,1,2,3,3.6109179126442243,3,2,1,3,2,2,2,1
426,2,3.4011973816621555,2,2,8.251142139090751,1,2,2,4,1,1,2,3.091042453358316,3,2,1,3,2,1,2,1
427,4,2.70805020110221,2,0,8.066521490469993,4,4,2,2,1,3,3,2.995732273553991,3,1,1,3,2,1,2,1
428,2,3.1780538303479458,2,3,7.971085753505607,2,2,2,3,1,1,3,3.367295829986474,3,2,1,3,2,1,2,1
429,2,3.1780538303479458,3,9,8.848939995030118,2,4,4,3,1,4,3,3.58351893845611,3,1,1,4,2,2,2,1
430,2,2.4849066497880004,4,1,7.528331766707247,1,1,4,3,1,2,3,3.5263605246161616,3,2,2,4,2,2,2,1
431,4,3.58351893845611,4,3,9.165970424240243,1,3,2,2,1,2,3,3.4339872044851463,2,2,2,3,2,1,2,1
432,1,2.4849066497880004,2,3,6.55250788703459,1,3,4,4,1,2,1,3.6888794541139363,3,2,1,2,2,1,2,1
433,2,2.4849066497880004,2,3,7.982757702011113,1,4,2,2,1,1,1,3.295836866004329,3,2,1,3,2,1,2,1
434,4,2.8903717578961645,2,3,7.316548177182976,1,3,4,3,1,2,4,3.4657359027997265,3,3,1,4,2,2,2,1
435,4,2.8903717578961645,4,3,7.71333788887187,1,3,2,2,1,1,3,3.2188758248682006,3,2,2,3,2,1,2,1
